2,1,Losers Round 3,K,K,Tomz,EC Vs. 2020 (NYE Special)
2,1,Losers Round 3,Crumbling,Crumbling,Swagger,EC Vs. 2020 (NYE Special)
0,-1,Losers Round 3,FatMax,FatMax,Frumentarii,EC Vs. 2020 (NYE Special)
1,2,Losers Round 4,K,Koints,K,EC Vs. 2020 (NYE Special)
1,2,Losers Round 4,FatMax,Crumbling,FatMax,EC Vs. 2020 (NYE Special)
2,0,Losers Quarter-Final,LuigigoShard,LuigigoShard,K,EC Vs. 2020 (NYE Special)
2,0,Losers Quarter-Final,Ginger,Ginger,FatMax,EC Vs. 2020 (NYE Special)
1,2,Winners Round 1,ztp,miss,ztp,EC Vs. 2020 (NYE Special)
0,-1,Winners Round 1,Pigs,Pigs,Creative,EC Vs. 2020 (NYE Special)
0,2,Winners Round 1,Anwarrior,Lionbooster,Anwarrior,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,bobby big ballz,bobby big ballz,ztp,EC Vs. 2020 (NYE Special)
2,1,Winners Round 2,Spades,Spades,Travy,EC Vs. 2020 (NYE Special)
2,1,Winners Round 2,thicceon,thicceon,Gabe,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,Dirt,Dirt,Jesuscametwice,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,Siddward,Siddward,Pigs,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,CPT.BIG_GUN,CPT.BIG_GUN,Frosty,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,SmashBob SquarePants,SmashBob SquarePants,Anwarrior,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,Terry Fox,Terry Fox,Ayne,EC Vs. 2020 (NYE Special)
2,0,Winners Quarter-Final,bobby big ballz,bobby big ballz,Spades,EC Vs. 2020 (NYE Special)
1,2,Winners Quarter-Final,Dirt,thicceon,Dirt,EC Vs. 2020 (NYE Special)
2,0,Winners Quarter-Final,Siddward,Siddward,CPT.BIG_GUN,EC Vs. 2020 (NYE Special)
2,0,Winners Quarter-Final,SmashBob SquarePants,SmashBob SquarePants,Terry Fox,EC Vs. 2020 (NYE Special)
1,2,Winners Semi-Final,Dirt,bobby big ballz,Dirt,EC Vs. 2020 (NYE Special)
2,0,Winners Semi-Final,Siddward,Siddward,SmashBob SquarePants,EC Vs. 2020 (NYE Special)
2,0,Losers Round 1,Ayne,Ayne,miss,EC Vs. 2020 (NYE Special)
0,-1,Losers Round 1,Jesuscametwice,Jesuscametwice,Creative,EC Vs. 2020 (NYE Special)
2,0,Losers Round 1,Travy,Travy,Lionbooster,EC Vs. 2020 (NYE Special)
0,2,Losers Round 2,Anwarrior,Ayne,Anwarrior,EC Vs. 2020 (NYE Special)
2,0,Losers Round 2,Frosty,Frosty,Pigs,EC Vs. 2020 (NYE Special)
0,2,Losers Round 2,Gabe,Jesuscametwice,Gabe,EC Vs. 2020 (NYE Special)
2,0,Losers Round 2,Travy,Travy,ztp,EC Vs. 2020 (NYE Special)
1,2,Losers Round 3,Anwarrior,thicceon,Anwarrior,EC Vs. 2020 (NYE Special)
2,1,Losers Round 3,Spades,Spades,Frosty,EC Vs. 2020 (NYE Special)
0,-1,Losers Round 3,Terry Fox,Terry Fox,Gabe,EC Vs. 2020 (NYE Special)
1,2,Losers Round 3,Travy,CPT.BIG_GUN,Travy,EC Vs. 2020 (NYE Special)
2,1,Losers Round 4,Anwarrior,Anwarrior,Spades,EC Vs. 2020 (NYE Special)
0,-1,Losers Round 4,Terry Fox,Terry Fox,Travy,EC Vs. 2020 (NYE Special)
-1,0,Losers Quarter-Final,Anwarrior,SmashBob SquarePants,Anwarrior,EC Vs. 2020 (NYE Special)
2,0,Losers Quarter-Final,bobby big ballz,bobby big ballz,Terry Fox,EC Vs. 2020 (NYE Special)
1,2,Winners Round 1,chefff,Leeroy,chefff,EC Vs. 2020 (NYE Special)
0,2,Winners Round 1,Ubik,AWaveDash,Ubik,EC Vs. 2020 (NYE Special)
0,2,Winners Round 1,Method,mello,Method,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,Lotfy,Lotfy,chefff,EC Vs. 2020 (NYE Special)
2,1,Winners Round 2,Strazz,Strazz,Sn3aky,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,One Truth,One Truth,Der Elbenkönig,EC Vs. 2020 (NYE Special)
0,-1,Winners Round 2,Arpy,Arpy,200MXP,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,NoFluxes,NoFluxes,Ubik,EC Vs. 2020 (NYE Special)
-1,0,Winners Round 2,MP3,baker,MP3,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,g-regulate,g-regulate,Method,EC Vs. 2020 (NYE Special)
0,2,Winners Round 2,COZY,DJAN,COZY,EC Vs. 2020 (NYE Special)
2,0,Winners Quarter-Final,Lotfy,Lotfy,Strazz,EC Vs. 2020 (NYE Special)
1,2,Winners Quarter-Final,Arpy,One Truth,Arpy,EC Vs. 2020 (NYE Special)
2,0,Winners Quarter-Final,NoFluxes,NoFluxes,MP3,EC Vs. 2020 (NYE Special)
2,0,Winners Quarter-Final,g-regulate,g-regulate,COZY,EC Vs. 2020 (NYE Special)
2,0,Winners Semi-Final,Lotfy,Lotfy,Arpy,EC Vs. 2020 (NYE Special)
2,1,Winners Semi-Final,NoFluxes,NoFluxes,g-regulate,EC Vs. 2020 (NYE Special)
1,2,Losers Round 1,Leeroy,DJAN,Leeroy,EC Vs. 2020 (NYE Special)
-1,0,Losers Round 1,AWaveDash,200MXP,AWaveDash,EC Vs. 2020 (NYE Special)
2,1,Losers Round 1,Sn3aky,Sn3aky,mello,EC Vs. 2020 (NYE Special)
2,1,Losers Round 2,Leeroy,Leeroy,Method,EC Vs. 2020 (NYE Special)
2,0,Losers Round 2,baker,baker,Ubik,EC Vs. 2020 (NYE Special)
0,2,Losers Round 2,Der Elbenkönig,AWaveDash,Der Elbenkönig,EC Vs. 2020 (NYE Special)
2,1,Losers Round 2,Sn3aky,Sn3aky,chefff,EC Vs. 2020 (NYE Special)
2,0,Losers Round 3,One Truth,One Truth,Leeroy,EC Vs. 2020 (NYE Special)
0,2,Losers Round 3,baker,Strazz,baker,EC Vs. 2020 (NYE Special)
2,0,Losers Round 3,COZY,COZY,Der Elbenkönig,EC Vs. 2020 (NYE Special)
0,2,Losers Round 3,Sn3aky,MP3,Sn3aky,EC Vs. 2020 (NYE Special)
1,2,Losers Round 4,baker,One Truth,baker,EC Vs. 2020 (NYE Special)
1,2,Losers Round 4,Sn3aky,COZY,Sn3aky,EC Vs. 2020 (NYE Special)
1,2,Losers Quarter-Final,baker,g-regulate,baker,EC Vs. 2020 (NYE Special)
2,0,Losers Quarter-Final,Arpy,Arpy,Sn3aky,EC Vs. 2020 (NYE Special)
2,0,Winners Round 1,Anime Lesbian,Anime Lesbian,Sicco,EC Vs. 2020 (NYE Special)
-1,0,Winners Round 1,Chief Jeef,Cyber,Chief Jeef,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,Bones,Bones,Anime Lesbian,EC Vs. 2020 (NYE Special)
2,1,Winners Round 2,Trill Jake,Trill Jake,IHOP Dan,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,.Dempt,.Dempt,Shannara,EC Vs. 2020 (NYE Special)
0,2,Winners Round 2,PSai,Capapas,PSai,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,Holiday,Holiday,Chief Jeef,EC Vs. 2020 (NYE Special)
-1,0,Winners Round 2,CurryGoat,Alex18+,CurryGoat,EC Vs. 2020 (NYE Special)
-1,0,Winners Round 2,Mylo Matic,Kev,Mylo Matic,EC Vs. 2020 (NYE Special)
2,0,Winners Round 2,Miranda,Miranda,Broloom,EC Vs. 2020 (NYE Special)
2,0,Winners Quarter-Final,Bones,Bones,Trill Jake,EC Vs. 2020 (NYE Special)
1,2,Winners Quarter-Final,PSai,.Dempt,PSai,EC Vs. 2020 (NYE Special)
2,0,Winners Quarter-Final,Holiday,Holiday,CurryGoat,EC Vs. 2020 (NYE Special)
-1,0,Winners Quarter-Final,Miranda,Mylo Matic,Miranda,EC Vs. 2020 (NYE Special)
2,0,Winners Semi-Final,Bones,Bones,PSai,EC Vs. 2020 (NYE Special)
2,0,Winners Semi-Final,Holiday,Holiday,Miranda,EC Vs. 2020 (NYE Special)
2,0,Losers Round 1,Broloom,Broloom,Sicco,EC Vs. 2020 (NYE Special)
0,-1,Losers Round 1,Capapas,Capapas,Cyber,EC Vs. 2020 (NYE Special)
0,-1,Losers Round 2,Broloom,Broloom,Kev,EC Vs. 2020 (NYE Special)
-1,0,Losers Round 2,Chief Jeef,Alex18+,Chief Jeef,EC Vs. 2020 (NYE Special)
2,0,Losers Round 2,Capapas,Capapas,Shannara,EC Vs. 2020 (NYE Special)
0,2,Losers Round 2,Anime Lesbian,IHOP Dan,Anime Lesbian,EC Vs. 2020 (NYE Special)
2,0,Losers Round 3,.Dempt,.Dempt,Broloom,EC Vs. 2020 (NYE Special)
0,-1,Losers Round 3,Trill Jake,Trill Jake,Chief Jeef,EC Vs. 2020 (NYE Special)
-1,0,Losers Round 3,Capapas,Mylo Matic,Capapas,EC Vs. 2020 (NYE Special)
0,2,Losers Round 3,Anime Lesbian,CurryGoat,Anime Lesbian,EC Vs. 2020 (NYE Special)
2,1,Losers Round 4,.Dempt,.Dempt,Trill Jake,EC Vs. 2020 (NYE Special)
0,-1,Losers Round 4,Capapas,Capapas,Anime Lesbian,EC Vs. 2020 (NYE Special)
0,2,Losers Quarter-Final,.Dempt,Miranda,.Dempt,EC Vs. 2020 (NYE Special)
2,1,Losers Quarter-Final,PSai,PSai,Capapas,EC Vs. 2020 (NYE Special)
2,1,Winners Quarter-Final,Cantus,Cantus,Jank,EC Vs. 2020 (NYE Special)
2,1,Winners Quarter-Final,Bones,Bones,Holiday,EC Vs. 2020 (NYE Special)
1,2,Winners Quarter-Final,Siddward,Dirt,Siddward,EC Vs. 2020 (NYE Special)
2,0,Winners Quarter-Final,Lotfy,Lotfy,NoFluxes,EC Vs. 2020 (NYE Special)
1,3,Winners Semi-Final,Bones,Cantus,Bones,EC Vs. 2020 (NYE Special)
2,3,Winners Semi-Final,Lotfy,Siddward,Lotfy,EC Vs. 2020 (NYE Special)
3,1,Winners Final,Bones,Bones,Lotfy,EC Vs. 2020 (NYE Special)
0,3,Grand Final,Ginger,Bones,Ginger,EC Vs. 2020 (NYE Special)
3,2,Grand Final Reset,Ginger,Ginger,Bones,EC Vs. 2020 (NYE Special)
2,0,Losers Round 1,LuigigoShard,LuigigoShard,PSai,EC Vs. 2020 (NYE Special)
0,2,Losers Round 1,Ginger,.Dempt,Ginger,EC Vs. 2020 (NYE Special)
0,-1,Losers Round 1,Anwarrior,Anwarrior,Arpy,EC Vs. 2020 (NYE Special)
1,2,Losers Round 1,bobby big ballz,baker,bobby big ballz,EC Vs. 2020 (NYE Special)
2,0,Losers Round 2,NoFluxes,NoFluxes,LuigigoShard,EC Vs. 2020 (NYE Special)
0,2,Losers Round 2,Ginger,Dirt,Ginger,EC Vs. 2020 (NYE Special)
2,0,Losers Round 2,Holiday,Holiday,Anwarrior,EC Vs. 2020 (NYE Special)
0,2,Losers Round 2,bobby big ballz,Jank,bobby big ballz,EC Vs. 2020 (NYE Special)
0,3,Losers Round 3,Ginger,NoFluxes,Ginger,EC Vs. 2020 (NYE Special)
2,3,Losers Round 3,bobby big ballz,Holiday,bobby big ballz,EC Vs. 2020 (NYE Special)
0,3,Losers Quarter-Final,Ginger,Cantus,Ginger,EC Vs. 2020 (NYE Special)
3,2,Losers Quarter-Final,Siddward,Siddward,bobby big ballz,EC Vs. 2020 (NYE Special)
3,1,Losers Semi-Final,Ginger,Ginger,Siddward,EC Vs. 2020 (NYE Special)
1,3,Losers Final,Ginger,Lotfy,Ginger,EC Vs. 2020 (NYE Special)
2,0,Winners Round 1,Cassierole,Cassierole,Blanks,Stacked Thursdays#8
2,0,Winners Round 1,DoopKiF,DoopKiF,Dr. Dipper,Stacked Thursdays#8
2,0,Winners Round 1,bruhhhhh,bruhhhhh,pogmelon,Stacked Thursdays#8
2,0,Winners Round 1,Royal,Royal,Advmultivitamin,Stacked Thursdays#8
2,0,Winners Round 1,Chief Jeef,Chief Jeef,shitter,Stacked Thursdays#8
-1,0,Winners Round 1,Spaz,rhf,Spaz,Stacked Thursdays#8
2,0,Winners Round 1,Iifter,Iifter,Pain,Stacked Thursdays#8
0,-1,Winners Round 1,UnaHoli,UnaHoli,aujory,Stacked Thursdays#8
0,-1,Winners Round 1,Dandy,Dandy,CurvedFat,Stacked Thursdays#8
3,0,Winners Round 2,Forrest,Forrest,Cassierole,Stacked Thursdays#8
3,2,Winners Round 2,DoopKiF,DoopKiF,bruhhhhh,Stacked Thursdays#8
3,0,Winners Round 2,Blues Clues,Blues Clues,Royal,Stacked Thursdays#8
3,0,Winners Round 2,SuperCuak,SuperCuak,Chief Jeef,Stacked Thursdays#8
0,-1,Winners Round 2,Fankriss,Fankriss,Spaz,Stacked Thursdays#8
-1,0,Winners Round 2,Iifter,stocmoney,Iifter,Stacked Thursdays#8
3,0,Winners Round 2,Kürv,Kürv,UnaHoli,Stacked Thursdays#8
3,0,Winners Round 2,Chubbz,Chubbz,Dandy,Stacked Thursdays#8
3,1,Winners Quarter-Final,Forrest,Forrest,DoopKiF,Stacked Thursdays#8
0,3,Winners Quarter-Final,SuperCuak,Blues Clues,SuperCuak,Stacked Thursdays#8
0,3,Winners Quarter-Final,Iifter,Fankriss,Iifter,Stacked Thursdays#8
3,0,Winners Quarter-Final,Kürv,Kürv,Chubbz,Stacked Thursdays#8
3,2,Winners Semi-Final,Forrest,Forrest,SuperCuak,Stacked Thursdays#8
0,3,Winners Semi-Final,Kürv,Iifter,Kürv,Stacked Thursdays#8
2,3,Winners Final,Kürv,Forrest,Kürv,Stacked Thursdays#8
3,1,Grand Final,Kürv,Kürv,Blues Clues,Stacked Thursdays#8
0,2,Losers Round 1,pogmelon,Dr. Dipper,pogmelon,Stacked Thursdays#8
0,2,Losers Round 2,Blanks,Dandy,Blanks,Stacked Thursdays#8
0,-1,Losers Round 2,UnaHoli,UnaHoli,pogmelon,Stacked Thursdays#8
-1,0,Losers Round 2,Advmultivitamin,stocmoney,Advmultivitamin,Stacked Thursdays#8
-1,0,Losers Round 2,shitter,Spaz,shitter,Stacked Thursdays#8
0,-1,Losers Round 2,Chief Jeef,Chief Jeef,rhf,Stacked Thursdays#8
-1,0,Losers Round 2,Pain,Royal,Pain,Stacked Thursdays#8
-1,0,Losers Round 2,aujory,bruhhhhh,aujory,Stacked Thursdays#8
0,-1,Losers Round 2,Cassierole,Cassierole,CurvedFat,Stacked Thursdays#8
1,3,Losers Round 3,UnaHoli,Blanks,UnaHoli,Stacked Thursdays#8
0,3,Losers Round 3,shitter,Advmultivitamin,shitter,Stacked Thursdays#8
2,3,Losers Round 3,Pain,Chief Jeef,Pain,Stacked Thursdays#8
-1,0,Losers Round 3,Cassierole,aujory,Cassierole,Stacked Thursdays#8
3,0,Losers Round 4,Blues Clues,Blues Clues,UnaHoli,Stacked Thursdays#8
3,0,Losers Round 4,DoopKiF,DoopKiF,shitter,Stacked Thursdays#8
3,0,Losers Round 4,Chubbz,Chubbz,Pain,Stacked Thursdays#8
0,-1,Losers Round 4,Fankriss,Fankriss,Cassierole,Stacked Thursdays#8
3,0,Losers Round 5,Blues Clues,Blues Clues,DoopKiF,Stacked Thursdays#8
0,3,Losers Round 5,Fankriss,Chubbz,Fankriss,Stacked Thursdays#8
-1,0,Losers Quarter-Final,Blues Clues,Iifter,Blues Clues,Stacked Thursdays#8
2,3,Losers Quarter-Final,Fankriss,SuperCuak,Fankriss,Stacked Thursdays#8
3,0,Losers Semi-Final,Blues Clues,Blues Clues,Fankriss,Stacked Thursdays#8
2,3,Losers Final,Blues Clues,Forrest,Blues Clues,Stacked Thursdays#8
-1,0,Winners Round 1,4 HungryBox,AWaveDash,4 HungryBox,Get in the Box #21 - A Free Netplay Tournament
0,2,Winners Round 1,Mylo Matic,Avayanos,Mylo Matic,Get in the Box #21 - A Free Netplay Tournament
2,0,Winners Round 2,Kürv,Kürv,4 HungryBox,Get in the Box #21 - A Free Netplay Tournament
0,-1,Winners Round 2,LanTurN,LanTurN,Golf,Get in the Box #21 - A Free Netplay Tournament
2,0,Winners Round 2,Galen The Wise,Galen The Wise,bigoldchub,Get in the Box #21 - A Free Netplay Tournament
0,-1,Winners Round 2,choknater,choknater,STP,Get in the Box #21 - A Free Netplay Tournament
2,0,Winners Round 2,Elysian,Elysian,Amante,Get in the Box #21 - A Free Netplay Tournament
0,-1,Winners Round 2,donk,donk,Swagger,Get in the Box #21 - A Free Netplay Tournament
-1,0,Winners Round 2,Tumbles,Kev,Tumbles,Get in the Box #21 - A Free Netplay Tournament
2,1,Winners Round 2,Juma,Juma,Dahong,Get in the Box #21 - A Free Netplay Tournament
2,0,Winners Round 2,Chief Jeef,Chief Jeef,Mylo Matic,Get in the Box #21 - A Free Netplay Tournament
0,-1,Winners Round 2,Archi,Archi,stocmoney,Get in the Box #21 - A Free Netplay Tournament
2,0,Winners Round 2,Phorox,Phorox,cobaly,Get in the Box #21 - A Free Netplay Tournament
0,-1,Winners Round 2,Iron,Iron,LyricalFluffer,Get in the Box #21 - A Free Netplay Tournament
2,0,Winners Round 2,CeeLew,CeeLew,Case,Get in the Box #21 - A Free Netplay Tournament
2,0,Winners Round 2,C2,C2,Ari,Get in the Box #21 - A Free Netplay Tournament
2,0,Winners Round 2,Pipe,Pipe,Spades,Get in the Box #21 - A Free Netplay Tournament
2,0,Winners Round 2,Trill Jake,Trill Jake,A Large Book,Get in the Box #21 - A Free Netplay Tournament
2,0,Winners Round 3,Kürv,Kürv,LanTurN,Get in the Box #21 - A Free Netplay Tournament
2,1,Winners Round 3,Galen The Wise,Galen The Wise,choknater,Get in the Box #21 - A Free Netplay Tournament
-1,0,Winners Round 3,donk,Elysian,donk,Get in the Box #21 - A Free Netplay Tournament
0,2,Winners Round 3,Juma,Tumbles,Juma,Get in the Box #21 - A Free Netplay Tournament
2,0,Winners Round 3,Chief Jeef,Chief Jeef,Archi,Get in the Box #21 - A Free Netplay Tournament
1,2,Winners Round 3,Iron,Phorox,Iron,Get in the Box #21 - A Free Netplay Tournament
2,0,Winners Round 3,CeeLew,CeeLew,C2,Get in the Box #21 - A Free Netplay Tournament
2,0,Winners Round 3,Pipe,Pipe,Trill Jake,Get in the Box #21 - A Free Netplay Tournament
2,1,Winners Quarter-Final,Kürv,Kürv,Galen The Wise,Get in the Box #21 - A Free Netplay Tournament
0,2,Winners Quarter-Final,Juma,donk,Juma,Get in the Box #21 - A Free Netplay Tournament
2,1,Winners Quarter-Final,Chief Jeef,Chief Jeef,Iron,Get in the Box #21 - A Free Netplay Tournament
2,1,Winners Quarter-Final,CeeLew,CeeLew,Pipe,Get in the Box #21 - A Free Netplay Tournament
3,1,Winners Semi-Final,Kürv,Kürv,Juma,Get in the Box #21 - A Free Netplay Tournament
1,3,Winners Semi-Final,CeeLew,Chief Jeef,CeeLew,Get in the Box #21 - A Free Netplay Tournament
3,2,Winners Final,Kürv,Kürv,CeeLew,Get in the Box #21 - A Free Netplay Tournament
3,2,Grand Final,Kürv,Kürv,CeeLew,Get in the Box #21 - A Free Netplay Tournament
0,-1,Losers Round 1,A Large Book,A Large Book,AWaveDash,Get in the Box #21 - A Free Netplay Tournament
2,0,Losers Round 1,Dahong,Dahong,Avayanos,Get in the Box #21 - A Free Netplay Tournament
0,2,Losers Round 2,Spades,A Large Book,Spades,Get in the Box #21 - A Free Netplay Tournament
2,1,Losers Round 2,Ari,Ari,Case,Get in the Box #21 - A Free Netplay Tournament
2,1,Losers Round 2,LyricalFluffer,LyricalFluffer,cobaly,Get in the Box #21 - A Free Netplay Tournament
-1,0,Losers Round 2,Mylo Matic,stocmoney,Mylo Matic,Get in the Box #21 - A Free Netplay Tournament
0,-1,Losers Round 2,Dahong,Dahong,Kev,Get in the Box #21 - A Free Netplay Tournament
-1,0,Losers Round 2,Amante,Swagger,Amante,Get in the Box #21 - A Free Netplay Tournament
-1,0,Losers Round 2,bigoldchub,STP,bigoldchub,Get in the Box #21 - A Free Netplay Tournament
-1,0,Losers Round 2,4 HungryBox,Golf,4 HungryBox,Get in the Box #21 - A Free Netplay Tournament
0,2,Losers Round 3,Spades,Tumbles,Spades,Get in the Box #21 - A Free Netplay Tournament
-1,0,Losers Round 3,Ari,Elysian,Ari,Get in the Box #21 - A Free Netplay Tournament
2,0,Losers Round 3,choknater,choknater,LyricalFluffer,Get in the Box #21 - A Free Netplay Tournament
2,0,Losers Round 3,LanTurN,LanTurN,Mylo Matic,Get in the Box #21 - A Free Netplay Tournament
2,0,Losers Round 3,Trill Jake,Trill Jake,Dahong,Get in the Box #21 - A Free Netplay Tournament
0,2,Losers Round 3,Amante,C2,Amante,Get in the Box #21 - A Free Netplay Tournament
2,0,Losers Round 3,Phorox,Phorox,bigoldchub,Get in the Box #21 - A Free Netplay Tournament
2,0,Losers Round 3,Archi,Archi,4 HungryBox,Get in the Box #21 - A Free Netplay Tournament
2,1,Losers Round 4,Spades,Spades,Ari,Get in the Box #21 - A Free Netplay Tournament
0,-1,Losers Round 4,choknater,choknater,LanTurN,Get in the Box #21 - A Free Netplay Tournament
2,0,Losers Round 4,Trill Jake,Trill Jake,Amante,Get in the Box #21 - A Free Netplay Tournament
2,0,Losers Round 4,Phorox,Phorox,Archi,Get in the Box #21 - A Free Netplay Tournament
0,2,Losers Round 5,Spades,Iron,Spades,Get in the Box #21 - A Free Netplay Tournament
0,2,Losers Round 5,choknater,Pipe,choknater,Get in the Box #21 - A Free Netplay Tournament
2,0,Losers Round 5,Galen The Wise,Galen The Wise,Trill Jake,Get in the Box #21 - A Free Netplay Tournament
0,2,Losers Round 5,Phorox,donk,Phorox,Get in the Box #21 - A Free Netplay Tournament
0,2,Losers Round 6,choknater,Spades,choknater,Get in the Box #21 - A Free Netplay Tournament
2,0,Losers Round 6,Galen The Wise,Galen The Wise,Phorox,Get in the Box #21 - A Free Netplay Tournament
2,3,Losers Quarter-Final,choknater,Juma,choknater,Get in the Box #21 - A Free Netplay Tournament
2,3,Losers Quarter-Final,Galen The Wise,Chief Jeef,Galen The Wise,Get in the Box #21 - A Free Netplay Tournament
3,0,Losers Semi-Final,choknater,choknater,Galen The Wise,Get in the Box #21 - A Free Netplay Tournament
3,2,Losers Final,CeeLew,CeeLew,choknater,Get in the Box #21 - A Free Netplay Tournament
2,0,Round 1,Ben,Ben,Starlord,Friday Night Melee Invitational 2020
0,2,Round 1,Justus,donk,Justus,Friday Night Melee Invitational 2020
2,0,Round 2,Ben,Ben,Justus,Friday Night Melee Invitational 2020
2,0,Round 2,Starlord,Starlord,donk,Friday Night Melee Invitational 2020
2,0,Round 3,Ben,Ben,donk,Friday Night Melee Invitational 2020
2,0,Round 3,Justus,Justus,Starlord,Friday Night Melee Invitational 2020
2,0,Round 1,Mccloud,Mccloud,UltimateGale,Friday Night Melee Invitational 2020
0,2,Round 1,SmashBob SquarePants,JCubez,SmashBob SquarePants,Friday Night Melee Invitational 2020
2,1,Round 2,Mccloud,Mccloud,SmashBob SquarePants,Friday Night Melee Invitational 2020
-1,0,Round 2,JCubez,UltimateGale,JCubez,Friday Night Melee Invitational 2020
2,0,Round 3,Mccloud,Mccloud,JCubez,Friday Night Melee Invitational 2020
2,0,Round 3,SmashBob SquarePants,SmashBob SquarePants,UltimateGale,Friday Night Melee Invitational 2020
2,0,Round 1,Chem,Chem,Travioli,Friday Night Melee Invitational 2020
2,0,Round 1,Jflex,Jflex,n0tch,Friday Night Melee Invitational 2020
2,0,Round 2,Chem,Chem,n0tch,Friday Night Melee Invitational 2020
0,2,Round 2,Jflex,Travioli,Jflex,Friday Night Melee Invitational 2020
2,1,Round 3,Chem,Chem,Jflex,Friday Night Melee Invitational 2020
0,2,Round 3,Travioli,n0tch,Travioli,Friday Night Melee Invitational 2020
2,0,Round 1,Pappi,Pappi,Electroman,Friday Night Melee Invitational 2020
2,0,Round 1,Dimension,Dimension,Trill Jake,Friday Night Melee Invitational 2020
2,0,Round 2,Pappi,Pappi,Trill Jake,Friday Night Melee Invitational 2020
1,2,Round 2,Dimension,Electroman,Dimension,Friday Night Melee Invitational 2020
1,2,Round 3,Dimension,Pappi,Dimension,Friday Night Melee Invitational 2020
0,2,Round 3,Electroman,Trill Jake,Electroman,Friday Night Melee Invitational 2020
3,0,Winners Quarter-Final,Ben,Ben,SmashBob SquarePants,Friday Night Melee Invitational 2020
3,2,Winners Quarter-Final,Dimension,Dimension,Jflex,Friday Night Melee Invitational 2020
3,1,Winners Quarter-Final,Mccloud,Mccloud,Justus,Friday Night Melee Invitational 2020
2,3,Winners Quarter-Final,Pappi,Chem,Pappi,Friday Night Melee Invitational 2020
0,3,Winners Semi-Final,Dimension,Ben,Dimension,Friday Night Melee Invitational 2020
3,2,Winners Semi-Final,Mccloud,Mccloud,Pappi,Friday Night Melee Invitational 2020
1,3,Winners Final,Mccloud,Dimension,Mccloud,Friday Night Melee Invitational 2020
3,0,Grand Final,Mccloud,Mccloud,Dimension,Friday Night Melee Invitational 2020
0,3,Losers Round 1,Jflex,SmashBob SquarePants,Jflex,Friday Night Melee Invitational 2020
0,3,Losers Round 1,Chem,Justus,Chem,Friday Night Melee Invitational 2020
3,0,Losers Quarter-Final,Pappi,Pappi,Jflex,Friday Night Melee Invitational 2020
3,1,Losers Quarter-Final,Ben,Ben,Chem,Friday Night Melee Invitational 2020
2,3,Losers Semi-Final,Ben,Pappi,Ben,Friday Night Melee Invitational 2020
3,2,Losers Final,Dimension,Dimension,Ben,Friday Night Melee Invitational 2020
2,0,Winners Round 1,snacklepackle,snacklepackle,cheesynoz,East Coast Fridays #142
2,1,Winners Round 1,ABC,ABC,BobbySchmurda,East Coast Fridays #142
2,1,Winners Round 2,Ginger,Ginger,snacklepackle,East Coast Fridays #142
2,0,Winners Round 2,slacks,slacks,Arn255,East Coast Fridays #142
2,0,Winners Round 2,8va,8va,5ive,East Coast Fridays #142
2,0,Winners Round 2,Abe,Abe,2Fancy,East Coast Fridays #142
2,0,Winners Round 2,MOF,MOF,Placeholdn,East Coast Fridays #142
1,2,Winners Round 2,Rambler,S2E,Rambler,East Coast Fridays #142
2,0,Winners Round 2,Jank,Jank,347Gabe,East Coast Fridays #142
0,-1,Winners Round 2,Maelstrom,Maelstrom,bullfrogging,East Coast Fridays #142
2,0,Winners Round 2,Blues Clues,Blues Clues,ABC,East Coast Fridays #142
2,0,Winners Round 2,BaconEggNCheese,BaconEggNCheese,Bubonic Vermin,East Coast Fridays #142
0,-1,Winners Round 2,Epoodle,Epoodle,Mylo Matic,East Coast Fridays #142
0,-1,Winners Round 2,donk,donk,Dog,East Coast Fridays #142
-1,0,Winners Round 2,Tamed,NoFluxes,Tamed,East Coast Fridays #142
1,2,Winners Round 2,lincoln3,DZhangarang,lincoln3,East Coast Fridays #142
0,-1,Winners Round 2,Koobie,Koobie,LoneCubone,East Coast Fridays #142
2,0,Winners Round 2,jvac,jvac,sleepy,East Coast Fridays #142
2,0,Winners Round 3,Ginger,Ginger,slacks,East Coast Fridays #142
0,2,Winners Round 3,Abe,8va,Abe,East Coast Fridays #142
2,1,Winners Round 3,MOF,MOF,Rambler,East Coast Fridays #142
2,0,Winners Round 3,Jank,Jank,Maelstrom,East Coast Fridays #142
2,0,Winners Round 3,Blues Clues,Blues Clues,BaconEggNCheese,East Coast Fridays #142
2,0,Winners Round 3,Epoodle,Epoodle,donk,East Coast Fridays #142
0,2,Winners Round 3,lincoln3,Tamed,lincoln3,East Coast Fridays #142
2,0,Winners Round 3,Koobie,Koobie,jvac,East Coast Fridays #142
